종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
서진시스템,178320,제 10기 [2016],K-IFRS,KRW (원),98157413283.0,129165508759.0,227322922042.0,130032830349.0,24785837366.0,154818667715.0,2151092500.0,23672606310.0,39679489368.0,7001066149.0,72504254327.0,165870701012.0,24390510140.0,19626660876.0
이엘피,063760,제 18기 3분기 [2016],K-IFRS,KRW (원),19887973041.0,7912518477.0,27800491518.0,3483441755.0,2846400000.0,6329841755.0,2007750000.0,3080594637.0,16348534698.0,33770428.0,21470649763.0,18779581958.0,7055563159.0,6263218209.0
신신제약,002800,제54기 3분기 [2016],K-IFRS,KRW (원),36959837826.0,34264322166.0,71224159992.0,20679274010.0,17460006928.0,38139280938.0,5911500000.0,0.0,25714717403.0,1458661651.0,33084879054.0,44343798429.0,4570531867.0,3401488537.0
피씨엘,241820,제 9기 3분기 [2016],K-IFRS,KRW (원),7571584217.0,1845141420.0,9416725637.0,1351313056.0,69685225.0,1420998281.0,3688082000.0,9490990792.0,-5183345436.0,0.0,7995727356.0,119506868.0,-1797154721.0,-1783318993.0
에프엔에스테크,083500,제 15기 3분기 [2016],K-IFRS,KRW (원),28440924840.0,20002239115.0,48443163955.0,20778406927.0,6862730158.0,27641137085.0,2410550500.0,3686775349.0,13366740995.0,1337960026.0,20802026870.0,44328183244.0,6217737009.0,6025213582.0
모바일어플라이언스,087260,제 13기 3분기 [2016],K-IFRS,KRW (원),25835413446.0,15398279167.0,41233692613.0,18655559992.0,3434327393.0,22089887385.0,6922491000.0,20469756525.0,-8248442297.0,0.0,19143805228.0,47459834011.0,4059594693.0,3601660799.0
에스디생명공학,217480,제 9기 3분기 [2016],K-IFRS,KRW (백만원),42833.0,18861.0,61694.0,12253.0,1274.0,13527.0,4716.0,5525.0,36718.0,237.0,47196.0,79476.0,21286.0,16618.0
덴티움,145720,제 17기 3분기 [2016],K-IFRS,KRW (원),87526272910.0,85901991468.0,173428264378.0,86962976790.0,23028473857.0,109991450647.0,6184415000.0,0.0,92713110213.0,-35460711482.0,63436813731.0,87579585703.0,24916442792.0,17280068576.0
유바이오로직스,206650,제 7기 [2016],K-IFRS,KRW (원),6143853825.0,7343673844.0,13487527669.0,4202726958.0,4957267626.0,9159994584.0,10467993000.0,23031404654.0,-29492049477.0,320184908.0,4327533085.0,2089467684.0,-6020798250.0,-5554507682.0
서플러스글로벌,140070,제 17기 3분기 [2016],K-IFRS,KRW (원),78076551656.0,16517608011.0,94594159667.0,36087017365.0,7692580643.0,43779598008.0,1411900000.0,49133120.0,49446057531.0,-93051465.0,50814039186.0,73384486084.0,13814258082.0,9712530233.0
호전실업,111110,제 32기 3분기 [2016],K-IFRS,KRW (백만원),166340.0,78281.0,244621.0,150811.0,17281.0,168092.0,3661.0,9575.0,87637.0,-24858.0,76015.0,246792.0,29544.0,12746.0
티에스인베스트먼트,246690,제9기 3분기 [2016],K-IFRS,KRW (원),6356102491.0,8274876920.0,14630979411.0,169158039.0,688113971.0,857272010.0,8600002000.0,0.0,5336285382.0,-162579981.0,13773707401.0,3688129879.0,1788331527.0,1380262372.0
DSC인베스트먼트,241520,제 5기 3분기 [2016],K-IFRS,KRW (원),1833938590.0,9424633533.0,11258572123.0,1807552839.0,280075244.0,2087628083.0,6500000000.0,0.0,2403479033.0,267465007.0,9170944040.0,3480121402.0,1696693373.0,1311509021.0
퓨전데이타,195440,제 16기 3분기 [2016],K-IFRS,KRW (원),16305799148.0,2322089530.0,18627888678.0,11213124577.0,1715062462.0,12928187039.0,1000000000.0,0.0,4693800431.0,5901208.0,5699701639.0,21316407738.0,3809155948.0,2925772005.0
두산밥캣,241560,제 3기 반기 [2016],K-IFRS,KRW (천원),1703060577.0,4700776304.0,6403836881.0,860017644.0,2259667556.0,3119685200.0,50110207.0,3240230187.0,556034633.0,-562223346.0,3284151681.0,2150141629.0,234818539.0,124974790.0
핸디소프트,220180,제8기 2분기 [2016],K-IFRS,KRW (원),27276770720.0,10234222644.0,37510993364.0,9204787832.0,4332845782.0,13537633614.0,2732004500.0,21387272523.0,-244128111.0,98210838.0,23973359750.0,17100047827.0,1414223688.0,1140623108.0
엘앤케이바이오,156100,제 9기 반기 [2016],K-IFRS,KRW (원),44144832570.0,29042388446.0,73187221016.0,22493645578.0,6719511092.0,29213156670.0,4600271000.0,30505938602.0,4638721991.0,1204593425.0,40949525018.0,21244133422.0,4619290199.0,2321865376.0
에이치엔티,176440,2016년 반기 [제9기],K-IFRS,KRW (원),46249665738.0,40124832355.0,86374498093.0,43389970815.0,7223062951.0,50613033766.0,2655300000.0,140713800.0,31707090773.0,1258359754.0,35761464327.0,107210019522.0,6922489216.0,5209866326.0
오션브릿지,241790,제 5기 반기 [2016],K-IFRS,KRW (원),11529962905.0,4398840271.0,15928803176.0,4004363747.0,895027320.0,4899391067.0,3144885000.0,703989263.0,7180537846.0,0.0,11029412109.0,15929640570.0,3153177605.0,2552260491.0
핸즈코퍼레이션,143210,제 45기 반기 [2016],K-IFRS,KRW (백만원),321210.0,340736.0,661946.0,369427.0,70064.0,439491.0,8317.0,32044.0,168234.0,13859.0,222454.0,341188.0,33958.0,17672.0
뉴파워프라즈마,144960,제 18기 반기 [2016],K-IFRS,KRW (원),45124589155.0,42678869260.0,87803458415.0,24738224389.0,3440041613.0,28178266002.0,3076189500.0,2700214800.0,51103124798.0,2745663315.0,59625192413.0,24433455687.0,4350929653.0,3968911168.0
퓨쳐켐,220100,제 16기 반기 [2016],K-IFRS,KRW (원),10275901711.0,5528849047.0,15804750758.0,1858603666.0,40588673624.0,42447277290.0,1356722500.0,14770071636.0,-42980015538.0,210694870.0,-26642526532.0,773322977.0,-1773059312.0,-13616432534.0
유니온커뮤니티,203450,제 17기 반기 [2016],K-IFRS,KRW (원),20814686112.0,16761235317.0,37575921429.0,11993048149.0,10868825546.0,22861873695.0,5817136500.0,3893612155.0,4921596619.0,136190952.0,14768536226.0,19860874855.0,2648308771.0,3184539735.0
애니젠,196300,제 17기 반기 [2016],K-IFRS,KRW (원),7619490936.0,4895631986.0,12515122922.0,4170892589.0,282409380.0,4453301969.0,2006915500.0,6765175918.0,-860719467.0,150449002.0,8061820953.0,2107392438.0,-74881236.0,-513662448.0
신라젠,215600,제 11기 3분기기 [2016],K-IFRS,KRW (원),58740658767.0,80390404428.0,139131063195.0,46335821063.0,30446000504.0,76781821567.0,25774930500.0,100654871428.0,-68813521969.0,4732961669.0,62349241628.0,4255678450.0,-30298890569.0,-34336452208.0
현성바이탈,204990,제11기 3분기 [2016],K-IFRS,KRW (원),30019095920.0,7807266740.0,37826362660.0,5031968405.0,1198663536.0,6230631941.0,10000000000.0,-60514493.0,21656245212.0,0.0,31595730719.0,21871590614.0,6482721161.0,5413600285.0
마이크로프랜드,147760,제 13기 3분기 [2016],K-IFRS,KRW (원),31176968775.0,11858980395.0,43035949170.0,10721822458.0,4276239438.0,14998061896.0,4320683000.0,29979460371.0,-6747857799.0,485601702.0,28037887274.0,36224562020.0,5851957099.0,4850951800.0
골든센츄리(금세기차륜),900280,2016년 1분기,K-IFRS,KRW (),54475387658.0,22101682136.0,76577069794.0,15804685645.0,0.0,15804685645.0,4820281110.0,5942601937.0,50009501102.0,0.0,60772384149.0,21319158034.0,5941529650.0,4504016008.0
JW생명과학,234080,제 23기 반기 [2016],K-IFRS,KRW (원),36186829815.0,145344105206.0,181530935021.0,75706826871.0,20993524053.0,96700350924.0,39586385000.0,28335029857.0,16909169240.0,0.0,84830584097.0,67092448816.0,11853577522.0,8398705961.0
GRT(그레이트리치과기),900290,제 4기,[2015.07.01~2016.06.30],CNY,793157289.0,723506841.0,1516664130.0,360476429.0,189137469.0,549613898.0,286411054.0,84531379.0,553308724.0,42799075.0,967050232.0,941632061.0,279633009.0,200645240.0
코스메카코리아,241710,제 18기[2016 반기],,KRW (원),48215244535.0,34910426608.0,83125671143.0,45140765577.0,8782876251.0,53923641828.0,2000000000.0,0.0,27213838613.0,-11809298.0,29202029315.0,77652232459.0,7398533150.0,6728678985.0
에이치엘사이언스,239610,제 16기[2015],K-IFRS,KRW (원),9224280130.0,8167233021.0,17391513151.0,2688319493.0,175375672.0,2863695165.0,1463830000.0,0.0,13063987986.0,0.0,14527817986.0,23705271943.0,2975679155.0,3532940206.0
인크로스,216050,제 10기 반기 [2016],K-IFRS,KRW (천원),49412502.0,6603752.0,56016254.0,31226352.0,56998.0,31283350.0,1316200.0,15683185.0,6158321.0,1575198.0,24732904.0,13706638.0,3965962.0,3250798.0
로고스바이오,238120,제 9기 반기 [2016],K-IFRS,KRW (원),7287360765.0,1325906260.0,8613267025.0,471570139.0,599262224.0,1070832363.0,1416192500.0,10440163820.0,-4304036338.0,-9885320.0,7542434662.0,2198387857.0,-762259604.0,-718316314.0
오가닉티코스메틱,900300,2016년도 반기,K-IFRS,KRW (천원),87091962.0,52432344.0,139524306.0,28026583.0,378788.0,28405371.0,3018101.0,0.0,106295335.0,1805500.0,111118936.0,76243733.0,22326058.0,18526384.0
클리오,237880,제 20기 반기 [2016],K-IFRS,KRW (원),40637901116.0,35396898967.0,76034800083.0,27946452462.0,3775200521.0,31721652983.0,7312207500.0,3453399810.0,33147105356.0,400434434.0,44313147100.0,90300608069.0,15451834876.0,11892942165.0
삼성바이오로직스,207940,제 5기 [2015],K-IFRS 개별재무제표,KRW (백만원),192854.0,5767640.0,5960494.0,1911669.0,1273991.0,3185660.0,137844.0,1030621.0,1601530.0,4839.0,2774834.0,91278.0,-203642.0,1904946.0
유니테크노,241690,제 17기 반기[2016년도 반기],K-IFRS,KRW (원),17161976382.0,30052164145.0,47214140527.0,11070854438.0,10021386472.0,21092240910.0,2231880000.0,0.0,22197722425.0,1692297192.0,26121899617.0,30447671841.0,6600416668.0,5306977655.0
엘에스전선아시아,229640,제 2기 반기 [2016],K-IFRS,KRW (원),178938446666.0,75503588437.0,254442035103.0,129411333457.0,5907004532.0,135318337989.0,15070065000.0,85731899820.0,9462725243.0,1291534317.0,111556224380.0,183363607211.0,10592673441.0,8583826945.0
화승엔터프라이즈,241590,제 2기 반기 [2016 반기말],,KRW (원),156471727472.0,137257140962.0,293728868434.0,206578613735.0,11307785295.0,217886399030.0,10364739500.0,52714196936.0,13024187525.0,-260654557.0,75842469404.0,301963366067.0,17711772468.0,13200223278.0
미투온,201490,제 7기 반기 [2016],K-IFRS,KRW (백만원),15774.0,4467.0,20241.0,1910.0,0.0,1910.0,11400.0,1521.0,4714.0,696.0,18331.0,8794.0,2522.0,2648.0
수산아이앤티,050960,제 19기 반기 [2016],K-IFRS,KRW (원),22593870527.0,24183209304.0,46777079831.0,1144052038.0,386500000.0,1530552038.0,2500000000.0,7881452409.0,34050922923.0,814152461.0,45246527793.0,7607722943.0,2862451407.0,2698067816.0
앤디포스,238090,제 7기 반기 [2016년],K-IFRS,KRW (원),32908681581.0,10644596395.0,43553277976.0,8769920425.0,2446270478.0,11216190903.0,6000000000.0,0.0,26337087073.0,0.0,32337087073.0,35498396724.0,12137201227.0,9944868506.0
잉글우드랩,950140,2016년 상반기,,USD,28900208.0,19779963.0,48680171.0,10592819.0,13585794.0,24178613.0,3239039.0,18586715.0,2397040.0,278764.0,24501558.0,30705746.0,2854247.0,1629960.0
에이치시티,072990,제 17기 반기 [2016],,KRW (원),16154854303.0,23183279008.0,39338133311.0,14031300351.0,3257178944.0,17288479295.0,1704690000.0,0.0,20354293431.0,-9329415.0,22049654016.0,14467989015.0,3627817779.0,3053963954.0
인텔리안테크,189300,제 13기 반기 [2016],K-IFRS,KRW (원),43351394318.0,27772371273.0,71123765591.0,20205204750.0,15416639620.0,35621844370.0,2835805000.0,8669547490.0,24753318082.0,-756749351.0,35501921221.0,42472182841.0,7092996234.0,5807500801.0
헝셩그룹,900270,2016년 1분기,,KRW (천원),138257825.0,49977218.0,188235043.0,77697777.0,2304403.0,80002180.0,2136012.0,0.0,104813534.0,1283315.0,108232861.0,36628150.0,6817666.0,5038908.0
자이글,234920,제 9기 [2016],K-IFRS,KRW (천원),33405927.0,27297036.0,60702963.0,7113619.0,88639.0,7202258.0,5600000.0,15605425.0,32295280.0,0.0,53500705.0,34501352.0,7188865.0,5741804.0
유니테크노,241690,제 17기 반기[2016년도 반기],K-IFRS,KRW (원),17161976382.0,30052164145.0,47214140527.0,11070854438.0,10021386472.0,21092240910.0,2231880000.0,0.0,22197722425.0,1692297192.0,26121899617.0,30447671841.0,6600416668.0,5306977655.0
장원테크,174880,제 17기 1분기 [2016],K-IFRS,KRW (원),31446616038.0,53068912791.0,84515528829.0,36221501329.0,5401303171.0,41622804500.0,2400000000.0,3000000000.0,35877883128.0,1614841201.0,42892724329.0,36459751155.0,3974225223.0,3246650299.0
옵토팩,123010,제 14기 1분기 [2016],K-IFRS,KRW (원),9555056114.0,17462182643.0,27017238757.0,14495184902.0,5387609310.0,19882794212.0,2262109500.0,4726559567.0,1857964228.0,-1712188750.0,7134444545.0,8836481619.0,663615081.0,477386353.0
우리손에프앤지,073560,제 16기 1분기 [2016],K-IFRS,KRW (원),71538893007.0,169210621087.0,240749514094.0,88619766986.0,54884179951.0,143503946937.0,25799610000.0,14576065843.0,64901651822.0,-11975540537.0,93301787128.0,44581091230.0,5964360816.0,3247475787.0
팍스넷,038160,제 17기 [2015],,KRW (원),25082780814.0,4750511140.0,29833291954.0,5463879466.0,173188933.0,5637068399.0,4112710500.0,6961762681.0,13338460949.0,-216710575.0,24196223555.0,20588046634.0,4638238229.0,3631436147.0
엔지스테크널러지,208860,제 19기 1분기 [2016],,KRW (원),4147768456.0,3057898328.0,7205666784.0,2033304998.0,326179284.0,2359484282.0,1323085000.0,1097187955.0,2425909547.0,0.0,4846182502.0,1164584959.0,1164584959.0,234141683.0
두올,016740,제 34기 1분기 [2016],,KRW (원),136038583421.0,82872838879.0,218911422300.0,107060815445.0,18733281704.0,125794097149.0,38289965000.0,16816612629.0,35566931273.0,2137074864.0,92810583766.0,78266613103.0,6534071564.0,5588573104.0
에코마케팅,230360,제 14기 1분기 [2015],,KRW (원),39696469243.0,1009247172.0,40705716415.0,13210312565.0,135107039.0,13345419604.0,700000000.0,0.0,26677587539.0,117816311.0,27495403850.0,4260956148.0,1997246938.0,1911178740.0
알엔투테크놀로지,148250,제 14기 [2015],,KRW (원),9163814509.0,12722744126.0,21886558635.0,2114911323.0,3593332829.0,5708244152.0,2812721000.0,3824476528.0,9541116955.0,0.0,16178314483.0,10255885284.0,2490679625.0,1696410908.0
녹십자랩셀,144510,제 5기 [2015],,KRW (원),7793217994.0,9069614549.0,16862832543.0,4962733602.0,2940460490.0,7903194092.0,4250000000.0,546669000.0,4162969451.0,0.0,8959638451.0,34489289880.0,3219922268.0,2260239717.0
해성디에스,195870,제3기 1분기 [2016],K-IFRS,KRW (원),98407840980.0,130558337275.0,228966178255.0,70215387992.0,34054862319.0,104270250311.0,75000000000.0,8476126280.0,41219022039.0,779325.0,124695927644.0,67070604650.0,8218760110.0,5765896050.0
에스티팜,237690,제 9 기 1분기 [2016],K-IFRS,KRW (천원),92889038.0,136668228.0,229557266.0,75913298.0,23851399.0,99764697.0,6910200.0,40131112.0,82751257.0,0.0,129792569.0,30891335.0,8663954.0,9674805.0
로스웰인터내셔널,900260,2015년,,KRW (천원),94063023.0,11536315.0,105599338.0,40411023.0,0.0,40411023.0,25984204.0,0.0,39496077.0,-291964.0,65188317.0,95460854.0,22489729.0,17739946.0
피앤씨테크,237750,제 18기 1분기 [2016],,KRW (원),21515739404.0,7329023614.0,28844763018.0,6010760952.0,1447313893.0,7458074845.0,1950000000.0,51312300.0,18653072933.0,732303040.0,21386688273.0,4385083207.0,1315263835.0,1052296325.0
바이오리더스,142760,제 17기 1분기 [2016],,KRW (원),6295320251.0,1610725512.0,7906045763.0,2948216695.0,546042606.0,3494259301.0,5559155000.0,36573118316.0,-37984356354.0,263869500.0,4411786462.0,237373799.0,-1299094450.0,-1204985453.0
한국자산신탁,123890,제15기 [2015],,KRW (원),98363884368.0,252323469323.0,350687353691.0,38791107000.0,78186173243.0,116977280243.0,36743760000.0,19912190738.0,174623970725.0,2430151985.0,233710073448.0,95400557240.0,58386241766.0,42198415522.0
대유위니아,071460,제 17기 [2015],,KRW (원),112040885599.0,97965245876.0,210006131475.0,118604272282.0,39999886478.0,158604158760.0,8732235500.0,30526179049.0,11731178383.0,412379783.0,51401972715.0,434503643857.0,16385056443.0,11824282580.0
용평리조트,070960,제 17기 [2015],K-IFRS,KRW (원),288887149807.0,681763528753.0,970650678560.0,407963278133.0,249869544732.0,657832822865.0,190000000000.0,0.0,123713634518.0,-895778823.0,312817855695.0,176303475146.0,26430358769.0,11572555466.0
해태제과식품,101530,제 15기 [2015],K-IFRS,KRW (원),183054949969.0,565130759175.0,748185709144.0,256816622718.0,314508409634.0,571325032352.0,11912277000.0,68357469407.0,173454965961.0,-84914068023.0,168810644345.0,798303775280.0,46856034352.0,16899464557.0
대림씨엔에스,004440,제 50기 [2015],K-IFRS,KRW (원),126699757689.0,211850620700.0,338550378389.0,114903202482.0,24548992097.0,139452194579.0,12922030000.0,30421064993.0,164305711777.0,-8550622960.0,199098183810.0,295451548042.0,54190097149.0,36352275797.0
동양파일,228340,제 3기 [2015],K-IFRS,KRW (원),62648806685.0,100459297640.0,163108104325.0,54515744857.0,33000000000.0,87515744857.0,8000000000.0,29260478986.0,36438179211.0,1893701271.0,75592359468.0,115637947234.0,34897506302.0,24764952434.0
레이언스,228850,제 5기 [2015],K-IFRS,KRW (원),52129394735.0,41950689819.0,94080084554.0,27120839554.0,6941044915.0,34061884469.0,6295507000.0,12618500158.0,38620417100.0,2483775827.0,60018200085.0,86609301204.0,19746131463.0,14481565495.0
씨엠에스에듀,225330,제 13기 [2015],K-IFRS,KRW (원),15186397513.0,13504554976.0,28690952489.0,9962924477.0,3650179674.0,13613104151.0,1666667500.0,0.0,12644378498.0,766802340.0,15077848338.0,48197050215.0,8845569418.0,7033323979.0
큐리언트,115180,제 8기 3분기 [2015],K-IFRS,KRW (원),5001273394.0,494374231.0,5495647625.0,860117201.0,112365585.0,972482786.0,2816411000.0,31532243928.0,-29825490089.0,0.0,4523164839.0,0.0,-6426665925.0,-7536642922.0
에이피위성통신,211270,제 5기 3분기 [2015],K-IFRS,KRW (원),32636230895.0,8667270718.0,41303501613.0,4226311775.0,532013112.0,4758324887.0,4871000000.0,15682323182.0,15962255372.0,29598172.0,36545176726.0,27205303669.0,7626181629.0,7773375238.0
팬젠,222110,제 6기 3분기 [2015],,KRW (원),1026751588.0,13738099443.0,14764851031.0,4782054476.0,3229742705.0,8011797181.0,2990909000.0,10108147834.0,-8362752429.0,2016749445.0,6753053850.0,2456141239.0,-1817795236.0,-2431385461.0
한솔씨앤피,221610,제 16기 3분기 [2015],K-IFRS,KRW (원),34677906434.0,15975391616.0,50653298050.0,25688578720.0,5551748666.0,31240327386.0,1266670000.0,0.0,13540137909.0,4606162755.0,19412970664.0,46007577316.0,3998937784.0,3281029107.0
차이나크리스탈신소재홀딩스,900250,3분기 [2015],IFRS,KRW (천원),131987158.0,34722462.0,166709620.0,16032478.0,0.0,16032478.0,30008466.0,33633322.0,86995099.0,40255.0,150677142.0,45250584.0,19792757.0,16978018.0
유니트론텍,142210,제 20기 3분기 [2015],K-IFRS,KRW (원),34001193068.0,4734564248.0,38735757316.0,20107792487.0,415653677.0,20523446164.0,1400000000.0,0.0,17037049001.0,-224737849.0,18212311152.0,66704703092.0,6142464711.0,4921245133.0
아이엠텍,226350,제 16기 3분기 [2015],K-IFRS,KRW (원),26419056634.0,20587074368.0,47006131002.0,14840563951.0,1827581641.0,16668145592.0,6979375000.0,0.0,16610761422.0,6747848988.0,30337985410.0,67931989633.0,11728755692.0,9739795692.0
제이에스코퍼레이션,194370,제 28기 3분기 [2015],K-IFRS,KRW (백만원),117182.0,48500.0,165682.0,59656.0,7198.0,66854.0,1188.0,23436.0,73500.0,704.0,98828.0,195684.0,18716.0,20559.0
